Id	Obec	Okres	Kraj	PSČ	X	Y
4408	Rybníky	Příbram	Středočeský kraj	26301	14.206005	49.752744
4419	Rynholec	Rakovník	Středočeský kraj	27062	13.922328	50.138031
4426	Řehenice	Benešov	Středočeský kraj	25167	14.650331	49.869849
4431	Řendějov	Kutná Hora	Středočeský kraj	28522	15.080471	49.767946
4434	Řepín	Mělník	Středočeský kraj	27733	14.634675	50.366642
4437	Řepov	Mladá Boleslav	Středočeský kraj	29301	14.957103	50.402437
4438	Řeřichy	Rakovník	Středočeský kraj	27035	13.585937	50.079276
4442	Řevnice	Praha-západ	Středočeský kraj	25230	14.235875	49.914064
4443	Řevničov	Rakovník	Středočeský kraj	27054	13.808344	50.184992
4446	Říčany	Praha-východ	Středočeský kraj	25101	14.654376	49.991778
4457	Řimovice	Benešov	Středočeský kraj	25801	14.943106	49.696448
4459	Řisuty	Kladno	Středočeský kraj	27378	14.005087	50.216592
4460	Řitka	Praha-západ	Středočeský kraj	25203	14.299341	49.894619
4461	Řitonice	Mladá Boleslav	Středočeský kraj	29404	15.108053	50.408309
4463	Sádek	Příbram	Středočeský kraj	26101	13.98323	49.733317
4466	Sadská	Nymburk	Středočeský kraj	28912	14.98644	50.136066
4469	Samopše	Kutná Hora	Středočeský kraj	28506	14.929498	49.861533
4473	Sány	Nymburk	Středočeský kraj	28906	15.247746	50.124752
4476	Sázava	Benešov	Středočeský kraj	28506	14.896842	49.871745
4478	Sazená	Kladno	Středočeský kraj	27324	14.287363	50.305277
4489	Sedlčany	Příbram	Středočeský kraj	26401	14.426744	49.660677
4494	Sedlec	Mladá Boleslav	Středočeský kraj	29471	14.79583	50.300839
4495	Sedlec	Praha-východ	Středočeský kraj	25065	14.457979	50.186836
4497	Sedlec-Prčice	Příbram	Středočeský kraj	25791	14.533106	49.573311
4503	Sedlice	Příbram	Středočeský kraj	26242	13.880889	49.621869
4513	Seletice	Nymburk	Středočeský kraj	28934	15.097101	50.320442
4517	Semčice	Mladá Boleslav	Středočeský kraj	29446	15.007012	50.368272
4519	Semice	Nymburk	Středočeský kraj	28917	14.871579	50.164267
4523	Semtěš	Kutná Hora	Středočeský kraj	28601	15.514411	49.960036
4526	Senec	Rakovník	Středočeský kraj	27036	13.706979	50.066842
4528	Senice	Nymburk	Středočeský kraj	29001	15.207677	50.184332
4532	Senohraby	Praha-východ	Středočeský kraj	25166	14.718199	49.895504
4533	Senomaty	Rakovník	Středočeský kraj	27031	13.653828	50.098281
4539	Sezemice	Mladá Boleslav	Středočeský kraj	29411	15.005199	50.58565
4541	Schořov	Kutná Hora	Středočeský kraj	28601	15.380002	49.858229
4542	Sibřina	Praha-východ	Středočeský kraj	25084	14.669513	50.056746
4559	Skalsko	Mladá Boleslav	Středočeský kraj	29426	14.759137	50.427224
4572	Skorkov	Mladá Boleslav	Středočeský kraj	29474	14.749378	50.231801
4585	Skryje	Rakovník	Středočeský kraj	27042	13.764601	49.964953
4587	Skřipel	Beroun	Středočeský kraj	26724	14.067132	49.842088
4593	Skuhrov	Beroun	Středočeský kraj	26727	14.146829	49.87342
4596	Skvrňov	Kolín	Středočeský kraj	28144	15.001923	49.897204
4597	Slabce	Rakovník	Středočeský kraj	27041	13.714888	50.000175
4601	Slaný	Kladno	Středočeský kraj	27401	14.087044	50.230562
4604	Slapy	Praha-západ	Středočeský kraj	25208	14.396225	49.815412
4611	Slatina	Kladno	Středočeský kraj	27326	14.220845	50.224262
4637	Slavošov	Kutná Hora	Středočeský kraj	28522	15.152072	49.762279
4647	Sloveč	Nymburk	Středočeský kraj	28903	15.326892	50.229948
4648	Slověnice	Benešov	Středočeský kraj	25726	14.885194	49.757388
4649	Sluhy	Praha-východ	Středočeský kraj	25063	14.557782	50.192538
4653	Sluštice	Praha-východ	Středočeský kraj	25084	14.685507	50.039141
4656	Smečno	Kladno	Středočeský kraj	27305	14.040474	50.188542
4660	Smilkov	Benešov	Středočeský kraj	25789	14.617508	49.602598
4662	Smilovice	Mladá Boleslav	Středočeský kraj	29442	14.961154	50.306626
4663	Smilovice	Rakovník	Středočeský kraj	27054	13.807807	50.247047
4668	Smolotely	Příbram	Středočeský kraj	26263	14.135669	49.620697
4677	Snět	Benešov	Středočeský kraj	25768	15.226922	49.626545
4682	Soběhrdy	Benešov	Středočeský kraj	25601	14.734312	49.821122
4691	Soběšín	Kutná Hora	Středočeský kraj	28506	14.955973	49.791162
4701	Sojovice	Mladá Boleslav	Středočeský kraj	29475	14.762139	50.222234
4702	Sokoleč	Nymburk	Středočeský kraj	29001	15.107025	50.098519
4705	Solenice	Příbram	Středočeský kraj	26263	14.195881	49.617671
4711	Souňov	Kutná Hora	Středočeský kraj	28601	15.315664	49.880122
4713	Soutice	Benešov	Středočeský kraj	25771	15.053023	49.726208
4715	Sovínky	Mladá Boleslav	Středočeský kraj	29429	14.787182	50.373175
4723	Spomyšl	Mělník	Středočeský kraj	27705	14.360631	50.33553
4727	Srbeč	Rakovník	Středočeský kraj	27065	13.883458	50.224713
4731	Srbsko	Beroun	Středočeský kraj	26718	14.136025	49.937271
4746	Staňkovice	Kutná Hora	Středočeský kraj	28504	15.015192	49.875486
4753	Stará Huť	Příbram	Středočeský kraj	26202	14.197461	49.782357
4754	Stará Lysá	Nymburk	Středočeský kraj	28926	14.799247	50.224749
4786	Starkoč	Kutná Hora	Středočeský kraj	28601	15.507667	49.937353
4788	Starosedlský Hrádek	Příbram	Středočeský kraj	26272	14.008329	49.57629
4794	Starý Kolín	Kolín	Středočeský kraj	28123	15.293985	50.009872
4800	Starý Vestec	Nymburk	Středočeský kraj	28916	14.846456	50.144821
4805	Stašov	Beroun	Středočeský kraj	26751	13.95763	49.883446
4806	Statenice	Praha-západ	Středočeský kraj	25262	14.318642	50.142677
4812	Stehelčeves	Kladno	Středočeský kraj	27342	14.190956	50.171748
4817	Stochov	Kladno	Středočeský kraj	27303	13.96356	50.146411
4827	Stradonice	Kladno	Středočeský kraj	27371	14.047036	50.291461
4836	Straky	Nymburk	Středočeský kraj	28925	14.959345	50.23368
4837	Strančice	Praha-východ	Středočeský kraj	25163	14.677553	49.948217
4840	Stránka	Mělník	Středočeský kraj	27735	14.661242	50.423083
4841	Stranný	Benešov	Středočeský kraj	25756	14.494082	49.753854
4846	Strašnov	Mladá Boleslav	Středočeský kraj	29431	14.889289	50.351613
4848	Stratov	Nymburk	Středočeský kraj	28922	14.90991	50.19305
4857	Strážiště	Mladá Boleslav	Středočeský kraj	29413	14.929303	50.592452
