Id	Obec	Okres	Kraj	PSČ	X	Y
2037	Kladruby	Tachov	Plzeňský kraj	34961	12.980021	49.715408
2043	Klášter	Plzeň-jih	Plzeňský kraj	33501	13.576777	49.50201
2050	Klatovy	Klatovy	Plzeňský kraj	33901	13.295194	49.395655
2053	Klenčí pod Čerchovem	Domažlice	Plzeňský kraj	34534	12.814835	49.434948
2055	Klenová	Klatovy	Plzeňský kraj	34021	13.233291	49.333543
2112	Kočín	Plzeň-sever	Plzeňský kraj	33141	13.476248	49.930488
2113	Kočov	Tachov	Plzeňský kraj	34815	12.736709	49.808767
2126	Kokašice	Tachov	Plzeňský kraj	34952	12.947328	49.878396
2135	Kolinec	Klatovy	Plzeňský kraj	34142	13.439106	49.299057
2138	Koloveč	Domažlice	Plzeňský kraj	34543	13.108876	49.486895
2159	Konstantinovy Lázně	Tachov	Plzeňský kraj	34952	12.977983	49.881263
2161	Kopidlo	Plzeň-sever	Plzeňský kraj	33141	13.464495	49.943303
2165	Kornatice	Rokycany	Plzeňský kraj	33843	13.592325	49.659042
2173	Koryta	Plzeň-sever	Plzeňský kraj	33151	13.474862	49.900611
2192	Kostelec	Tachov	Plzeňský kraj	34901	13.026491	49.674415
2228	Kotovice	Plzeň-jih	Plzeňský kraj	33301	13.154585	49.672114
2235	Kout na Šumavě	Domažlice	Plzeňský kraj	34502	13.002193	49.402659
2247	Kovčín	Klatovy	Plzeňský kraj	34101	13.606717	49.415936
2257	Kozlovice	Plzeň-jih	Plzeňský kraj	33501	13.582934	49.465098
2263	Kozojedy	Plzeň-sever	Plzeňský kraj	33141	13.542516	49.931343
2267	Kozolupy	Plzeň-sever	Plzeňský kraj	33032	13.252214	49.763902
2270	Kožlany	Plzeň-sever	Plzeňský kraj	33144	13.541176	49.993998
2291	Kralovice	Plzeň-sever	Plzeňský kraj	33141	13.487584	49.982024
2297	Kramolín	Plzeň-jih	Plzeňský kraj	33501	13.577065	49.446183
2322	Krašovice	Plzeň-sever	Plzeňský kraj	33013	13.30535	49.872448
2352	Krsy	Plzeň-sever	Plzeňský kraj	33038	13.055063	49.926348
2376	Křelovice	Plzeň-sever	Plzeňský kraj	33036	13.075914	49.874423
2379	Křenice	Klatovy	Plzeňský kraj	34012	13.200398	49.502807
2385	Křenovy	Domažlice	Plzeňský kraj	34561	13.021618	49.53926
2420	Kšice	Tachov	Plzeňský kraj	34901	12.997365	49.80252
2441	Kunějovice	Plzeň-sever	Plzeňský kraj	33035	13.237025	49.862066
2472	Kvášňovice	Klatovy	Plzeňský kraj	34101	13.642076	49.413124
2477	Kvíčovice	Domažlice	Plzeňský kraj	34562	13.073059	49.590322
2492	Kyšice	Plzeň-město	Plzeňský kraj	33001	13.486312	49.753353
2539	Ledce	Plzeň-sever	Plzeňský kraj	33014	13.328535	49.821738
2560	Lesná	Tachov	Plzeňský kraj	34701	12.537785	49.754286
2566	Lestkov	Tachov	Plzeňský kraj	34953	12.871116	49.883163
2577	Letiny	Plzeň-jih	Plzeňský kraj	33601	13.455391	49.540003
2578	Letkov	Plzeň-město	Plzeňský kraj	32600	13.465091	49.730543
2594	Lhota pod Radčem	Rokycany	Plzeňský kraj	33701	13.710816	49.827464
2610	Lhotka u Radnic	Rokycany	Plzeňský kraj	33824	13.581715	49.89004
2614	Lhůta	Plzeň-město	Plzeňský kraj	33201	13.52891	49.70137
2647	Libkov	Domažlice	Plzeňský kraj	34506	13.13447	49.366295
2651	Liblín	Rokycany	Plzeňský kraj	33141	13.544351	49.916919
2683	Líně	Plzeň-sever	Plzeňský kraj	33021	13.257039	49.694828
2715	Lisov	Plzeň-jih	Plzeňský kraj	33301	13.100966	49.638638
2719	Líšina	Plzeň-jih	Plzeňský kraj	33301	13.164824	49.603604
2722	Líšná	Rokycany	Plzeňský kraj	33808	13.806522	49.885111
2729	Líšťany	Plzeň-sever	Plzeňský kraj	33035	13.181206	49.831183
2731	Líté	Plzeň-sever	Plzeňský kraj	33152	13.26085	49.913753
2738	Litohlavy	Rokycany	Plzeňský kraj	33701	13.56469	49.766543
2762	Lochousice	Plzeň-sever	Plzeňský kraj	33023	13.090555	49.675204
2769	Lom u Tachova	Tachov	Plzeňský kraj	34701	12.692703	49.818772
2770	Lomec	Klatovy	Plzeňský kraj	33901	13.267633	49.371502
2779	Losiná	Plzeň-město	Plzeňský kraj	33204	13.448442	49.6693
2785	Loučim	Domažlice	Plzeňský kraj	34506	13.112222	49.367168
2800	Louňová	Plzeň-jih	Plzeňský kraj	33601	13.608016	49.562286
2811	Loza	Plzeň-sever	Plzeňský kraj	33152	13.290472	49.893909
2862	Lužany	Plzeň-jih	Plzeňský kraj	33454	13.315847	49.546752
