Id	Obec	Okres	Kraj	PSČ	X	Y
0536	Horní Krupá	Havlíčkův Brod	Kraj Vysočina	58001	15588	49672
053C	Horní Libochová	Žďár nad Sázavou	Kraj Vysočina	59451	16148	49407
0546	Horní Myslová	Jihlava	Kraj Vysočina	58856	15422	49165
054B	Horní Paseka	Havlíčkův Brod	Kraj Vysočina	58401	15293	49629
0555	Horní Radslavice	Žďár nad Sázavou	Kraj Vysočina	59401	15902	49338
0556	Horní Rápotice	Pelhřimov	Kraj Vysočina	39601	15320	49575
0557	Horní Rožínka	Žďár nad Sázavou	Kraj Vysočina	59251	16193	49500
055F	Horní Smrčné	Třebíč	Kraj Vysočina	67507	15756	49328
0568	Horní Újezd	Třebíč	Kraj Vysočina	67522	15842	49142
056B	Horní Ves	Pelhřimov	Kraj Vysočina	39301	15307	49293
056D	Horní Vilémovice	Třebíč	Kraj Vysočina	67507	15880	49291
0570	Hornice	Třebíč	Kraj Vysočina	67532	15680	48995
057D	Hořepník	Pelhřimov	Kraj Vysočina	39421	15107	49512
0581	Hořice	Pelhřimov	Kraj Vysočina	39601	15185	49599
0592	Hostětice	Jihlava	Kraj Vysočina	58856	15414	49191
05B9	Hradec	Havlíčkův Brod	Kraj Vysočina	58401	15295	49707
05E6	Hrotovice	Třebíč	Kraj Vysočina	67555	16060	49107
05E8	Hroznatín	Třebíč	Kraj Vysočina	67505	15908	49297
05F8	Hrutov	Jihlava	Kraj Vysočina	67527	15680	49255
0605	Hubenov	Jihlava	Kraj Vysočina	58805	15469	49392
060C	Humpolec	Pelhřimov	Kraj Vysočina	39601	15359	49541
060F	Hurtova Lhota	Havlíčkův Brod	Kraj Vysočina	58001	15508	49596
061C	Hvězdoňovice	Třebíč	Kraj Vysočina	67521	15762	49220
0628	Hybrálec	Jihlava	Kraj Vysočina	58601	15589	49409
063D	Chlístov	Třebíč	Kraj Vysočina	67522	15743	49202
0642	Chlum	Třebíč	Kraj Vysočina	67507	15767	49313
064F	Chlumek	Žďár nad Sázavou	Kraj Vysočina	59442	15854	49374
0650	Chlumětín	Žďár nad Sázavou	Kraj Vysočina	59202	16003	49727
0652	Chlum-Korouhvice	Žďár nad Sázavou	Kraj Vysočina	59265	16320	49575
0672	Chotěboř	Havlíčkův Brod	Kraj Vysočina	58301	15671	49720
0673	Chotěbudice	Třebíč	Kraj Vysočina	67531	15574	49058
06A4	Chrtníč	Havlíčkův Brod	Kraj Vysočina	58282	15443	49767
06AA	Chřenovice	Havlíčkův Brod	Kraj Vysočina	58401	15216	49716
06C9	Chýstovice	Pelhřimov	Kraj Vysočina	39501	15079	49585
06CC	Chyšná	Pelhřimov	Kraj Vysočina	39501	15100	49586
06D9	Jabloňov	Žďár nad Sázavou	Kraj Vysočina	59401	16089	49324
06E0	Jakubov u Moravských Budějovic	Třebíč	Kraj Vysočina	67544	15761	49081
06E3	Jamné	Jihlava	Kraj Vysočina	58827	15723	49431
06E6	Jámy	Žďár nad Sázavou	Kraj Vysočina	59232	16005	49530
06E8	Jankov	Pelhřimov	Kraj Vysočina	39301	15386	49415
0700	Jaroměřice nad Rokytnou	Třebíč	Kraj Vysočina	67551	15893	49094
0708	Jasenice	Třebíč	Kraj Vysočina	67571	16163	49258
070C	Javorek	Žďár nad Sázavou	Kraj Vysočina	59203	16173	49650
0714	Jedlá	Havlíčkův Brod	Kraj Vysočina	58401	15234	49738
