Id	Obec	Okres	Kraj	PSČ	X	Y
3977	Poříčí u Litomyšle	Svitavy	Pardubický kraj	57001	16.193901	49.798443
4007	Prachovice	Chrudim	Pardubický kraj	53804	15.628821	49.893895
4019	Pravy	Pardubice	Pardubický kraj	53341	15.624255	50.131879
4028	Proseč	Chrudim	Pardubický kraj	53944	16.11631	49.805994
4035	Prosetín	Chrudim	Pardubický kraj	53976	15.957751	49.833121
4064	Předhradí	Chrudim	Pardubický kraj	53974	16.038455	49.831724
4080	Přelouč	Pardubice	Pardubický kraj	53501	15.560413	50.039948
4081	Přelovice	Pardubice	Pardubický kraj	53341	15.614899	50.072887
4086	Přepychy	Pardubice	Pardubický kraj	53316	15.519991	50.106455
4093	Přestavlky	Chrudim	Pardubický kraj	53862	15.92634	49.938074
4121	Příluka	Svitavy	Pardubický kraj	53944	16.15664	49.864971
4133	Přívrat	Ústí nad Orlicí	Pardubický kraj	56002	16.39707	49.924704
4150	Pustá Kamenice	Svitavy	Pardubický kraj	56982	16.085881	49.756215
4152	Pustá Rybná	Svitavy	Pardubický kraj	57201	16.1351	49.714822
4155	Pustina	Ústí nad Orlicí	Pardubický kraj	56601	16.105003	49.899577
4163	Rabštejnská Lhota	Chrudim	Pardubický kraj	53701	15.768153	49.915662
4164	Ráby	Pardubice	Pardubický kraj	53352	15.802625	50.07288
4188	Radhošť	Ústí nad Orlicí	Pardubický kraj	53401	16.076121	49.987647
4194	Radiměř	Svitavy	Pardubický kraj	56907	16.431386	49.699586
4202	Radkov	Svitavy	Pardubický kraj	57101	16.741584	49.734468
4252	Raná	Chrudim	Pardubický kraj	53972	15.96422	49.796504
4294	Rohovládova Bělá	Pardubice	Pardubický kraj	53343	15.606265	50.106311
4298	Rohozná	Svitavy	Pardubický kraj	56972	16.407989	49.653741
4300	Rohoznice	Pardubice	Pardubický kraj	53341	15.664377	50.127321
4314	Rokytno	Pardubice	Pardubický kraj	53304	15.889408	50.104773
4316	Ronov nad Doubravou	Chrudim	Pardubický kraj	53842	15.531541	49.888353
4321	Rosice	Chrudim	Pardubický kraj	53834	15.951376	49.922359
4348	Rozhovice	Chrudim	Pardubický kraj	53803	15.713618	49.967283
4349	Rozhraní	Svitavy	Pardubický kraj	56903	16.533472	49.601761
4358	Rozstání	Svitavy	Pardubický kraj	57101	16.720164	49.735067
4383	Rudná	Svitavy	Pardubický kraj	56904	16.573374	49.659222
4389	Rudoltice	Ústí nad Orlicí	Pardubický kraj	56125	16.569965	49.898427
4399	Rybitví	Pardubice	Pardubický kraj	53354	15.704827	50.060247
4405	Rybník	Ústí nad Orlicí	Pardubický kraj	56002	16.474526	49.888725
4410	Rychnov na Moravě	Svitavy	Pardubický kraj	56934	16.640214	49.829244
4423	Řečany nad Labem	Pardubice	Pardubický kraj	53313	15.477455	50.03599
