Id	Obec	Okres	Kraj	PSČ	X	Y
1712	Vševily	Příbram	Středočeský kraj	26272	13882	49565
1715	Vykáň	Nymburk	Středočeský kraj	28915	14816	50119
1726	Vysoká	Mělník	Středočeský kraj	27724	14538	50412
172D	Vysoká u Příbramě	Příbram	Středočeský kraj	26242	13948	49634
1737	Vysoký Chlumec	Příbram	Středočeský kraj	26252	14389	49617
1739	Vysoký Újezd	Benešov	Středočeský kraj	25744	14476	49813
173A	Vysoký Újezd	Beroun	Středočeský kraj	26716	14206	49992
173F	Vyšehořovice	Praha-východ	Středočeský kraj	25087	14773	50117
1746	Výžerky	Praha-východ	Středočeský kraj	28163	14883	49945
1748	Vyžlovka	Praha-východ	Středočeský kraj	28163	14789	49984
1749	Xaverov	Benešov	Středočeský kraj	28506	14884	49842
1751	Záboří nad Labem	Kutná Hora	Středočeský kraj	28574	15349	50025
1759	Zadní Třebaň	Beroun	Středočeský kraj	26729	14208	49918
1762	Záhornice	Nymburk	Středočeský kraj	28903	15291	50247
1765	Zahořany	Praha-západ	Středočeský kraj	25210	14295	49849
1774	Zaječov	Beroun	Středočeský kraj	26763	13840	49774
1775	Zájezd	Kladno	Středočeský kraj	27343	14220	50166
1778	Zákolany	Kladno	Středočeský kraj	27328	14247	50196
177D	Zalešany	Kolín	Středočeský kraj	28002	15007	50035
177E	Zálezlice	Mělník	Středočeský kraj	27745	14438	50307
1783	Zalužany	Příbram	Středočeský kraj	26284	14085	49542
1784	Záluží	Beroun	Středočeský kraj	26761	13860	49842
178B	Zápy	Praha-východ	Středočeský kraj	25001	14680	50165
178D	Záryby	Praha-východ	Středočeský kraj	27713	14625	50220
1791	Zásmuky	Kolín	Středočeský kraj	28144	15030	49954
1798	Zavidov	Rakovník	Středočeský kraj	27035	13620	50056
179D	Zbečno	Rakovník	Středočeský kraj	27024	13920	50041
179F	Zbenice	Příbram	Středočeský kraj	26231	14089	49592
17A4	Zbizuby	Kutná Hora	Středočeský kraj	28504	15047	49831
17A9	Zbožíčko	Nymburk	Středočeský kraj	28925	14939	50225
17AC	Zbraslavice	Kutná Hora	Středočeský kraj	28521	15183	49811
17AF	Zbuzany	Praha-západ	Středočeský kraj	25225	14286	50024
17B3	Zbýšov	Kutná Hora	Středočeský kraj	28565	15353	49811
17BD	Zdětín	Mladá Boleslav	Středočeský kraj	29471	14812	50312
17BE	Zdiby	Praha-východ	Středočeský kraj	25066	14451	50168
17BF	Zdice	Beroun	Středočeský kraj	26751	13977	49912
17C2	Zdislavice	Benešov	Středočeský kraj	25764	14974	49686
17C6	Zduchovice	Příbram	Středočeský kraj	26263	14209	49638
17C9	Zeleneč	Praha-východ	Středočeský kraj	25091	14660	50133
17D2	Zichovec	Kladno	Středočeský kraj	27374	13926	50271
