Id	Obec	Okres	Kraj	PSČ	X	Y
0B15	Luka	Česká Lípa	Liberecký kraj	47201	14664	50512
0B4F	Malá Skála	Jablonec nad Nisou	Liberecký kraj	46822	15195	50646
0B83	Maršovice	Jablonec nad Nisou	Liberecký kraj	46801	15198	50696
0B89	Martinice v Krkonoších	Semily	Liberecký kraj	51232	15533	50580
0B8C	Mařenice	Česká Lípa	Liberecký kraj	47156	14678	50807
0BFF	Mimoň	Česká Lípa	Liberecký kraj	47124	14724	50655
0C0B	Mírová pod Kozákovem	Semily	Liberecký kraj	51101	15194	50591
0C35	Mníšek	Liberec	Liberecký kraj	46331	15056	50831
0C40	Modřišice	Semily	Liberecký kraj	51101	15119	50574
0C83	Mříčná	Semily	Liberecký kraj	51204	15468	50600
0D4F	Nová Ves	Liberec	Liberecký kraj	46331	15001	50831
0D57	Nová Ves nad Nisou	Jablonec nad Nisou	Liberecký kraj	46827	15214	50725
0D58	Nová Ves nad Popelkou	Semily	Liberecký kraj	51271	15411	50520
0D71	Nové Město pod Smrkem	Liberec	Liberecký kraj	46365	15229	50925
0D7B	Noviny pod Ralskem	Česká Lípa	Liberecký kraj	47124	14746	50692
0D80	Nový Bor	Česká Lípa	Liberecký kraj	47301	14555	50757
0D8D	Nový Oldřichov	Česká Lípa	Liberecký kraj	47113	14442	50765
0DBF	Ohrazenice	Semily	Liberecký kraj	51101	15126	50597
0DC7	Okna	Česká Lípa	Liberecký kraj	47162	14671	50527
0DCD	Okrouhlá	Česká Lípa	Liberecký kraj	47301	14527	50766
0DDE	Oldřichov v Hájích	Liberec	Liberecký kraj	46331	15083	50849
0DEF	Olešnice	Semily	Liberecký kraj	51101	15119	50545
0E29	Osečná	Liberec	Liberecký kraj	46352	14921	50694
0E7E	Paceřice	Liberec	Liberecký kraj	46344	15113	50619
0E95	Paseky nad Jizerou	Semily	Liberecký kraj	51247	15400	50724
0EB7	Pěnčín	Jablonec nad Nisou	Liberecký kraj	46821	15236	50687
0EB8	Pěnčín	Liberec	Liberecký kraj	46345	15076	50594
0EC0	Pertoltice	Liberec	Liberecký kraj	46373	15076	50979
0EC2	Pertoltice pod Ralskem	Česká Lípa	Liberecký kraj	47124	14719	50680
0EC4	Peřimov	Semily	Liberecký kraj	51204	15444	50619
0F09	Plavy	Jablonec nad Nisou	Liberecký kraj	46846	15317	50703
0F68	Polevsko	Česká Lípa	Liberecký kraj	47116	14533	50786
0F7E	Poniklá	Semily	Liberecký kraj	51242	15463	50661
0FBD	Proseč pod Ještědem	Liberec	Liberecký kraj	46343	15017	50701
0FCD	Provodín	Česká Lípa	Liberecký kraj	47167	14601	50617
0FD7	Prysk	Česká Lípa	Liberecký kraj	47115	14468	50796
0FF3	Přepeře	Semily	Liberecký kraj	51261	15112	50583
1016	Příkrý	Semily	Liberecký kraj	51301	15364	50625
1021	Příšovice	Liberec	Liberecký kraj	46346	15084	50578
1035	Pulečný	Jablonec nad Nisou	Liberecký kraj	46802	15167	50675
1051	Radčice	Jablonec nad Nisou	Liberecký kraj	46822	15277	50672
1063	Radimovice	Liberec	Liberecký kraj	46344	15082	50626
1070	Rádlo	Jablonec nad Nisou	Liberecký kraj	46803	15115	50698
107C	Radostná pod Kozákovem	Semily	Liberecký kraj	51263	15245	50577
108A	Radvanec	Česká Lípa	Liberecký kraj	47301	14592	50753
1093	Rakousy	Semily	Liberecký kraj	51101	15187	50620
109B	Ralsko	Česká Lípa	Liberecký kraj	47124	14803	50586
10A4	Raspenava	Liberec	Liberecký kraj	46401	15114	50904
10D7	Rokytnice nad Jizerou	Semily	Liberecký kraj	51244	15448	50729
10DE	Roprachtice	Semily	Liberecký kraj	51301	15422	50647
10F7	Rovensko pod Troskami	Semily	Liberecký kraj	51263	15259	50535
1109	Roztoky u Jilemnice	Semily	Liberecký kraj	51231	15499	50563
110A	Roztoky u Semil	Semily	Liberecký kraj	51301	15371	50658
113C	Rychnov u Jablonce nad Nisou	Jablonec nad Nisou	Liberecký kraj	46802	15149	50683
1144	Rynoltice	Liberec	Liberecký kraj	46353	14818	50789
11A8	Semily	Semily	Liberecký kraj	51301	15328	50605
11C8	Skalice u České Lípy	Česká Lípa	Liberecký kraj	47117	14530	50745
11CD	Skalka u Doks	Česká Lípa	Liberecký kraj	47201	14619	50563
11F0	Skuhrov	Jablonec nad Nisou	Liberecký kraj	46822	15213	50676
11F7	Slaná	Semily	Liberecký kraj	51201	15329	50580
1223	Sloup v Čechách	Česká Lípa	Liberecký kraj	47152	14588	50739
122A	Slunečná	Česká Lípa	Liberecký kraj	47301	14482	50735
1243	Smržovka	Jablonec nad Nisou	Liberecký kraj	46851	15246	50738
1250	Soběslavice	Liberec	Liberecký kraj	46345	15034	50605
1265	Sosnová	Česká Lípa	Liberecký kraj	47001	14532	50655
12F4	Stráž nad Nisou	Liberec	Liberecký kraj	46303	15026	50791
12F6	Stráž pod Ralskem	Česká Lípa	Liberecký kraj	47127	14801	50702
130C	Stružinec	Semily	Liberecký kraj	51251	15358	50550
130E	Stružnice	Česká Lípa	Liberecký kraj	47002	14450	50696
1336	Studenec	Semily	Liberecký kraj	51233	15549	50553
133F	Stvolínky	Česká Lípa	Liberecký kraj	47102	14428	50632
1385	Světlá pod Ještědem	Liberec	Liberecký kraj	46343	14986	50711
138B	Svijanský Újezd	Liberec	Liberecký kraj	46345	15043	50587
138C	Svijany	Liberec	Liberecký kraj	46346	15063	50572
1398	Svojek	Semily	Liberecký kraj	50791	15455	50553
139B	Svojkov	Česká Lípa	Liberecký kraj	47153	14599	50719
13A2	Svor	Česká Lípa	Liberecký kraj	47151	14596	50791
13A7	Sychrov	Liberec	Liberecký kraj	46344	15088	50626
13AF	Syřenov	Semily	Liberecký kraj	51251	15427	50498
13CE	Šimonovice	Liberec	Liberecký kraj	46312	15052	50706
140F	Tachov	Česká Lípa	Liberecký kraj	47201	14638	50543
1412	Tanvald	Jablonec nad Nisou	Liberecký kraj	46841	15307	50737
141B	Tatobity	Semily	Liberecký kraj	51253	15273	50571
147C	Troskovice	Semily	Liberecký kraj	51263	15222	50511
14C7	Tuhaň	Česká Lípa	Liberecký kraj	47201	14467	50536
14D4	Turnov	Semily	Liberecký kraj	51101	15156	50587
159D	Velenice	Česká Lípa	Liberecký kraj	47002	14664	50719
15C3	Velké Hamry	Jablonec nad Nisou	Liberecký kraj	46845	15315	50713
15E9	Velký Valtinov	Česká Lípa	Liberecký kraj	47125	14735	50743
15FF	Veselá	Semily	Liberecký kraj	51252	15308	50546
1631	Víchová nad Jizerou	Semily	Liberecký kraj	51241	15487	50630
164F	Višňová	Liberec	Liberecký kraj	46401	15025	50966
165B	Vítkovice	Semily	Liberecký kraj	51238	15531	50679
166A	Vlastiboř	Jablonec nad Nisou	Liberecký kraj	46822	15311	50664
166B	Vlastibořice	Liberec	Liberecký kraj	46344	15052	50618
16A7	Volfartice	Česká Lípa	Liberecký kraj	47112	14453	50730
16E5	Vrchovany	Česká Lípa	Liberecký kraj	47201	14571	50553
1700	Všelibice	Liberec	Liberecký kraj	46348	14951	50646
1703	Všeň	Semily	Liberecký kraj	51265	15105	50557
171C	Vyskeř	Semily	Liberecký kraj	51264	15158	50529
1731	Vysoké nad Jizerou	Semily	Liberecký kraj	51211	15401	50685
1769	Záhoří	Semily	Liberecký kraj	51301	15274	50611
176D	Zahrádky	Česká Lípa	Liberecký kraj	47101	14524	50634
177A	Zákupy	Česká Lípa	Liberecký kraj	47123	14645	50684
1790	Zásada	Jablonec nad Nisou	Liberecký kraj	46825	15270	50697
17C1	Zdislava	Liberec	Liberecký kraj	46353	14876	50765
17D7	Zlatá Olešnice	Jablonec nad Nisou	Liberecký kraj	46847	15353	50708
180B	Žandov	Česká Lípa	Liberecký kraj	47107	14396	50714
1820	Žďárek	Liberec	Liberecký kraj	46344	15111	50640
1825	Ždírec	Česká Lípa	Liberecký kraj	47201	14624	50515
183A	Železný Brod	Jablonec nad Nisou	Liberecký kraj	46822	15254	50642
1848	Žernov	Semily	Liberecký kraj	51263	15269	50556
