Id	Obec	Okres	Kraj	PSČ	X	Y
011F	Borovnička	Trutnov	Královéhradecký kraj	54475	15667	50500
013E	Božanov	Náchod	Královéhradecký kraj	54974	16365	50526
0145	Brada-Rybníček	Jičín	Královéhradecký kraj	50601	15337	50465
0179	Broumov	Náchod	Královéhradecký kraj	55001	16331	50585
0189	Brzice	Náchod	Královéhradecký kraj	55205	15958	50444
0199	Březina	Jičín	Královéhradecký kraj	50601	15313	50434
01BC	Bříšťany	Jičín	Královéhradecký kraj	50801	15620	50316
01C4	Budčeves	Jičín	Královéhradecký kraj	50732	15254	50308
01E6	Bukovice	Náchod	Královéhradecký kraj	54954	16228	50549
01EF	Bukvice	Jičín	Královéhradecký kraj	50601	15294	50412
01F8	Butoves	Jičín	Královéhradecký kraj	50601	15427	50386
0204	Bystré	Rychnov nad Kněžnou	Královéhradecký kraj	51801	16255	50321
020A	Bystřice	Jičín	Královéhradecký kraj	50723	15244	50392
0215	Byzhradec	Rychnov nad Kněžnou	Královéhradecký kraj	51801	16190	50215
021E	Cerekvice nad Bystřicí	Jičín	Královéhradecký kraj	50777	15723	50333
024D	Častolovice	Rychnov nad Kněžnou	Královéhradecký kraj	51750	16181	50129
0274	Čermná	Trutnov	Královéhradecký kraj	54377	15769	50550
0276	Čermná nad Orlicí	Rychnov nad Kněžnou	Královéhradecký kraj	51725	16144	50080
027E	Černčice	Náchod	Královéhradecký kraj	54901	16102	50335
0284	Černíkovice	Rychnov nad Kněžnou	Královéhradecký kraj	51704	16207	50186
0287	Černilov	Hradec Králové	Královéhradecký kraj	50343	15922	50262
0297	Černožice	Hradec Králové	Královéhradecký kraj	50304	15874	50318
029A	Černý Důl	Trutnov	Královéhradecký kraj	54344	15710	50635
029C	Červená Hora	Náchod	Královéhradecký kraj	54941	16058	50450
029F	Červená Třemešná	Jičín	Královéhradecký kraj	50801	15643	50399
02A6	Červený Kostelec	Náchod	Královéhradecký kraj	54941	16093	50476
02AC	Česká Čermná	Náchod	Královéhradecký kraj	54921	16229	50400
02B0	Česká Metuje	Náchod	Královéhradecký kraj	54956	16180	50545
02B2	Česká Skalice	Náchod	Královéhradecký kraj	55203	16042	50394
02B9	České Meziříčí	Rychnov nad Kněžnou	Královéhradecký kraj	51771	16044	50286
